,Erlotinib,Rapamycin,Sunitinib,Paclitaxel,Cyclopamine,AZ628,Sorafenib,Imatinib,Dasatinib,CMK,Pyrimethamine,GW843682X,Parthenolide,Bortezomib,Roscovitine,Salubrinal,Lapatinib,GSK269962A,Doxorubicin,Etoposide,Gemcitabine,Vinorelbine,Bicalutamide,QS11,Midostaurin,AZD6482,DMOG,Shikonin,Embelin,FH535,Thapsigargin,Bexarotene,Bleomycin,AUY922,Pazopanib,Tipifarnib,AS601245,AICAR,Camptothecin,Vinblastine,Cisplatin,Cytarabine,Docetaxel,Methotrexate,ATRA,Gefitinib,Vorinostat,Nilotinib,RDEA119,Temsirolimus,Bosutinib,Lenalidomide,Axitinib,Elesclomol,PLX4720,GDC0941,AZD8055,SB590885,CCT007093,CCT018159
TCGA.A6.2680.11A.01R.A32Z.07,2.26166976475957,-0.0739669833978702,5.06493189771731,-0.290925291143314,3.98537713941975,3.1227918938793,4.1875014575248,4.48833708462345,-1.77409352542353,5.34955917205201,6.44729689927717,-2.27651026024189,5.00103946903111,-6.86313457143359,4.75290723062639,4.62804420181082,1.18098329201297,6.86962772290221,0.288322786787698,9.86507330177762,8.61606841222027,0.0335255556148546,4.81288002456762,6.42724085742399,2.17401423799812,3.61337485880517,4.59164603820797,3.36676042980013,3.33700228970519,2.68730933533735,-2.1834378744667,4.81273998425529,10.4132674136207,1.81522634347394,4.57457775137582,7.25227027498502,3.85328417240172,7.81654303908276,2.10808396313435,2.58765945300103,7.78728806591308,5.16237712899791,-1.68151989468518,4.05878353284216,6.04092583444599,-1.78607150644431,8.69002250390594,5.10955741238243,4.16032894583376,-0.28577738832416,6.41760706718713,5.66324193530119,4.57854269554702,1.69183571766672,4.30119214482585,3.08396978784412,0.588639502186274,4.87125242877494,5.82572361158324,9.85199552587097
TCGA.A6.2680.01A.01R.1410.07,4.47319142608534,-0.693282715995027,2.68786885809031,-4.18795224766855,5.81728545156962,2.76089732151673,3.65017371635012,5.08870569317711,1.65895000187875,3.57890182865667,4.18056172274602,-2.53598684066917,4.42607734314074,-6.2242440436378,4.70086218937714,2.7590606655567,4.49363390023004,3.50219921768985,-1.68580683424119,3.19854616620966,-1.27096335764163,-2.96587076682945,4.49804309285516,4.05455316979465,1.6463006554958,4.65303504578193,6.89328978280127,-0.0643866393546784,2.96924369448055,2.17478042705238,-2.49594578500741,4.70190162866149,2.31684848040188,-1.99535551841659,4.55782075150266,2.07174719354907,3.75584790829249,9.3848806419866,-2.78299131722218,-3.87321381820061,4.42440073829028,1.0610566408727,-4.693181156659,1.45420871243407,5.81252340957733,2.38967025142329,1.58425023558302,4.18060515603428,1.20164476448873,-0.140623730018534,2.75053937142009,5.37702887727746,3.56812264546932,-3.11781177528388,5.20506926982031,2.35532870238003,0.43417089409501,4.46839948576922,5.67590826750415,3.64201716742728
TCGA.A6.2681.01A.01R.1410.07,4.61759417389841,-0.300780930179268,2.00972677369465,-4.47337078878515,5.64938651125591,2.58915555167091,3.4776577310231,4.94567170368651,0.89015617577482,3.58338768630402,4.1474657842948,-2.56513406899371,4.47152960345456,-6.11309449448431,4.60259361841497,2.41576911079967,4.27208871353753,2.54803529941102,-1.7479354530273,2.76976984904387,-3.00477468849628,-3.37904820275973,4.43013204956013,3.80040399871821,1.28253771167775,4.74047116472266,7.31567657398436,0.102619781367608,2.88666469124788,1.46093190813829,-3.20721228759178,4.58034374424638,2.5712683067298,-2.43994892360771,4.43873595175524,1.30394211219292,3.19578816054762,9.25524328971239,-3.07802712384869,-4.45599010451913,3.84386071245891,0.40446299505521,-5.68869465457733,2.57225935772456,5.79474422935989,2.58700895705084,0.990055906791394,4.14968684194176,1.2341669128351,-0.730485316444247,3.20416080218956,5.46358776343939,2.8661731783109,-4.27311427232725,5.47758711547582,2.20399344543229,0.37900655646712,4.30086764495674,5.69363223859932,4.52171864744105
TCGA.A6.2684.01A.01R.A278.07,4.38150968445387,0.235141866140625,3.23497508046605,-3.24470291405345,6.24789102717139,3.49895616706612,4.22652259959795,4.99571827146726,3.92656319564902,2.98461700627692,5.45770416234222,-2.17892900881814,4.8057706183461,-4.45979536440717,4.97068902591895,5.6441403114763,4.50386427396821,3.41403538776469,-2.3409761951406,-0.167483639495155,-5.08611264641235,-5.28927958936006,4.61914988950658,3.14329446055104,0.665415729465948,1.88954950526457,7.18811085135772,-1.08200754036616,2.71640031567427,1.75862854876523,-5.48482366006017,4.83127478365668,0.608448395932102,-3.76073082978755,4.48122486973765,1.7885330438829,2.92775329712834,6.64417436849141,-4.71057416134603,-4.72972777034175,2.5204584434669,0.811976903802056,-6.43521409170461,0.882261251329874,4.5492829022216,2.6079544603137,0.819533135559647,4.08901721649895,2.79507725304869,-1.45136773975754,3.12269143438799,5.43050707097495,3.38787443319666,-2.08470406402532,3.96112079303429,1.92780988586366,0.307291006800933,4.96135338078194,5.53744410821974,2.89972012657459
TCGA.A6.2684.11A.01R.A32Z.07,5.51921250522501,-0.302725706155986,4.73932480858637,0.898068352303632,6.58805880999476,3.38174766507644,4.00546021056184,5.41608127835946,3.69355481357466,4.24294036382248,4.294844784791,-2.16472827767716,4.17755681461636,-6.08623947089027,4.60458164187239,5.55336840811599,5.1427828475819,4.65539155303252,-1.07029714369599,5.47518370200673,5.0354870948156,-2.77093681587814,4.6699832076506,5.55009406219705,1.89459851750411,2.34403953734643,7.68597331412155,0.173537378875762,3.0902198993533,2.28390461359217,0.408716736309197,4.74477579426669,6.43804620410681,-1.64302185769757,4.66017568950236,3.75267665922826,2.99017442492993,7.9704214262941,-1.66445940878496,-4.49926261722707,4.19546271620642,1.81008581393089,-5.45643553312752,-0.570037895989692,5.34617676669251,0.991534671259777,0.659389189651612,4.48530102108389,-0.00156665408357348,-2.14417259608874,0.147466310495232,5.22187732145881,2.88861776112727,-0.757636397845635,6.11892413455381,2.20435026438813,0.396123665561634,4.73135478185155,5.50139588351681,2.06343884342569
TCGA.A6.2684.01A.01R.1410.07,3.65478184542626,-1.61007841851448,0.0211406232617692,-5.72950580057031,4.92703121435405,2.61384148334124,3.33918045220081,5.02582177785025,-1.20438246613219,3.20364727162456,4.45905501657852,-2.65112682052482,3.53704920106404,-6.06108443085931,4.49911182282116,2.08223283842319,4.81771504694865,0.389480847430205,-2.08558975830296,1.59452720640721,-4.87500562951771,-4.27087957214431,4.51724184725956,3.48270445861803,0.840030565915479,4.60301927360331,6.79294149315325,-0.0481215018080778,2.83409297448287,1.5043686514646,-4.46643958686317,4.58257285866796,-0.0505482991148867,-3.77207820339301,4.41437901631723,0.170867790270353,3.03744405370201,8.84258902502242,-3.37378609312183,-4.83113961214609,3.75031017217625,1.20381185585544,-6.12403330736792,1.81053231335521,5.89259212348593,2.8150116811496,0.614056585524929,3.89287868171175,1.07430352692195,-0.249909067333189,3.36852295623334,5.53068832918988,3.16012120413652,-3.74746343274194,4.24181635926642,2.05275878527811,0.349601582359663,4.62907655165207,5.70659370925833,2.84796187636219
TCGA.A6.2684.01C.08R.A277.07,5.35518081478708,1.49792345586904,6.49109178952437,0.648638095960369,7.06850777867003,4.12885144766857,5.3349804718446,4.63637598071733,5.54263569221868,3.04135466705229,6.79779838200004,-1.63571098899652,6.03130545990917,-2.29678437571132,5.47922008560781,9.09482735176981,3.46112353027533,5.58558190049235,-2.27470534027292,0.325861824967586,-2.16096083337817,-4.80680016539737,4.6155598125302,3.80071933488037,0.0477693560631698,-2.86029422445222,4.7326190467913,-1.28920206011506,2.56539589400157,2.52832667401361,-6.45934835424939,4.96616863672865,1.97275959649862,-3.72476723443573,4.36602160951088,4.28405938254444,2.95130071726228,6.61713921167044,-2.91893497116494,-2.41894512997207,3.13978589159819,2.94679044395554,-2.76841497713071,1.68815761504645,4.13168467400317,1.21702573503603,2.74625374467103,3.54576144799863,6.94080660411139,-0.30707309130948,3.85902019021897,4.96747878615977,4.07911546277892,-0.97499847782883,2.20078437854352,1.80998495202265,0.292773274408181,4.58457240015525,5.15523269781839,4.53165722491053
TCGA.A6.2685.01A.01R.1410.07,4.5461775712062,-1.30939259408987,1.31172296836047,-4.62380905537139,5.73780455295498,2.5034339982306,3.57361098339266,4.72795732337709,-3.41351710330829,3.32441651255013,4.65886951795828,-2.48047082051077,4.1429493349119,-7.0025913206232,4.6633532782975,3.1562779953588,4.03585878791369,1.44938312802923,-1.70993100664499,2.94455941809592,-1.80165962267379,-3.54144800553759,4.24928710132479,4.23400838221346,0.0207618227164161,3.77363540433836,6.48044508445732,-0.727739156421604,2.78970501242458,1.82680572222008,-3.48095649160955,4.48672782195954,2.22763178540643,-3.1974796907515,4.30833996524,1.71236388576177,2.58795907278418,8.16819620684874,-2.27051559017721,-4.19340830273722,4.39365223922958,1.70085932971935,-5.37653748549883,1.59077200915705,5.53029183135228,2.85435644151331,1.53077657553991,4.17942802988221,0.463804807623564,-0.465884444722686,4.18876236594143,5.57917581993345,3.82554211145511,-2.98941499196735,4.70814332274944,1.99606634204865,0.345410115349002,4.87465964276678,5.55863802796659,2.52098879651807
TCGA.A6.2685.11A.01R.A32Z.07,5.62907192241987,0.596307694408681,5.97573840059684,1.05454784574319,7.13583416860597,3.52766824009917,4.55369817324976,5.09947430474228,6.5539590309418,4.11387382142711,5.27533820067979,-2.14491459380184,5.60354481005763,-4.90434729423604,4.88556322188886,7.95441769797066,4.91574690264421,5.52046316022215,-1.04707514488732,5.18088032188642,3.08919762899608,-2.50262254517486,4.59946455428756,5.33440551530048,3.32788503968113,2.31498359036777,7.73761981478663,0.936098558558262,3.13435434413822,2.7282499122876,0.412890404784235,4.76635369460621,6.92572642145144,-1.28138715911538,4.60207985290978,4.59648434319054,3.4402475480648,7.34124801845876,-1.9983762269479,-3.99229228883263,3.95645994804004,1.20512746712405,-5.66881109840896,-0.181008205656893,4.68554930490541,1.02444241259095,1.68020663900161,4.30128815859487,1.14956554261037,-2.517553715779,1.70357023157589,5.35003134749326,3.46583600521103,-0.732264765776,5.22612975445618,2.33470124668523,0.476645611677779,5.04889777937153,5.52941000848855,3.75047030946229
TCGA.A6.2686.11A.01R.A32Z.07,6.01302475071033,0.419661711755657,6.12657663537443,2.86763189606064,7.10307010386681,3.61225050836345,4.56257302120598,5.20220399762257,5.42006503915937,4.25238828450064,5.40433985576581,-2.05500736958879,5.12781495148607,-5.13386011406533,4.83293206162978,7.9515077814969,5.25884951536992,5.51480179183966,-0.907794272714333,5.27928701757147,5.32344105416303,-2.7624714934076,4.64982721327849,5.82136233928201,2.38157259520035,1.01700307427695,7.35527016152235,0.405744436195045,3.13006719063154,2.56598276904068,-0.360262000576165,4.74258671350703,6.96918227148214,-1.51870519357867,4.59544656462473,4.56155673000666,3.10534071814256,7.51415776061446,-0.737010598393336,-3.77207144427145,3.84761028271062,1.66591033294632,-5.58313620701945,0.295058507843841,5.04028110254616,0.800014228499593,1.43253175224344,4.43473554892245,0.481783687217218,-2.64618469207498,0.770717173206595,5.31522232797726,2.95455558132341,-0.0961537506453674,5.67412742670436,2.2270535619477,0.457487261325606,5.27050401201231,5.50484177939611,3.38550582870609
TCGA.A6.2686.01A.01R.A32Z.07,3.94607723745521,-1.64254594857064,-0.0351143818155704,-5.50134148459991,6.45741831346776,2.59764869013388,2.85921726205118,5.21284152014948,-8.2654888609982,4.34753258900865,2.23594152611756,-2.36417280095496,4.45587133617566,-5.61234492264606,4.4776692768412,1.852488423139,6.1675821339533,2.9512294444706,-2.28385599577745,-0.0534976348131231,-5.77282018611332,-5.454437487035,4.56098249743671,3.20885595908765,-2.38439699547182,7.23292845987138,6.79575011078779,0.83205064310026,2.72795733876983,1.89450495919005,-5.5539704800872,4.79774751234795,-3.28701896781834,-3.08350068368851,4.5640836720489,0.754489348083485,3.60454579932522,10.4651120731393,-6.24545375596017,-5.16545638705187,1.5067793678403,0.81963361626975,-5.00837997090484,0.192340071191127,5.35540321446713,2.46698868619307,0.109829073821758,4.30862122279792,3.65536725791551,-1.75103527860005,2.80949081729099,5.10553648316577,3.04300512430533,-4.89718916549097,5.6578331261879,2.06299969678414,0.160414195725843,4.32368740629308,5.72939914073807,2.73503557548306
TCGA.A6.3807.01A.01R.1022.07,3.16951740719675,-0.607775659350741,2.19782387669016,-3.98595828652011,6.17494417519169,2.91877017215935,3.68139376172153,4.63769771083926,-1.45368140835699,3.20374046381321,4.37332084965869,-2.44797732117865,4.79568350210198,-6.37534943983406,4.94774568287376,3.5044156119526,3.46613431920315,3.66127360171021,-1.9747149260855,0.880045813834315,-3.16754019393934,-4.02872411494454,4.58330680587027,3.94907388841022,-0.116015117782921,3.07463107294838,5.98224755549466,-0.660566670373455,2.78737985001666,2.18820583988375,-6.25291028751519,4.66435840692535,0.345026433338713,-3.53474013238369,4.4288874822146,1.79540655590423,2.82107756885918,8.19066225952913,-3.5685742064559,-3.86012202050107,3.86598948953603,-0.0621956110164286,-5.32409316822642,1.21805007108535,5.35678294648124,0.960881935768935,1.71658599569489,3.80206286845451,2.45452577978082,-1.61324038429056,2.17206582421783,5.19930652473945,3.24706886637685,-3.48359612386465,5.28155177236848,2.21577228644542,0.424761015699193,4.77616388144078,5.61654760294872,4.50458179026716
TCGA.A6.3808.01A.01R.1022.07,5.02568067714493,-0.157737081502868,3.29349441643048,-2.19448176259734,6.13310849839627,3.13131120441317,4.0359170124423,4.96170494669378,2.78077699989362,3.9492036325992,5.34414528547523,-2.23990118413612,4.44476016979272,-6.55585816523338,4.78893019549548,5.89258165523801,3.879038923836,2.93191035039438,-2.08187788958346,1.5214374786876,-4.72005516625993,-3.89852304847449,4.51089234129963,3.82966963672131,1.14968203031902,3.04412705122882,7.14353701939965,0.3863780298223,2.83918393354742,2.07354724893778,-3.22688768105346,4.68247801488361,1.0826216398157,-3.28158446480663,4.38732051622057,2.1040136682267,2.92034520971123,7.28254524084886,-5.06680001576016,-5.13692322061743,2.63152259773114,-0.111506814798872,-6.65328346036788,1.32443131088709,5.04707852847496,2.38779322637911,0.918996886481448,4.46696016088123,1.175493792826,-2.50046569590921,3.40394338885656,5.70607252706363,3.2237041086004,-3.14938174493399,5.35694636940532,2.04428663141781,0.2986384103993,5.46982680073227,5.58253861317226,2.76604781138771
TCGA.A6.3809.01B.04R.A277.07,5.18870463310906,1.10161064306922,5.27096292212854,-0.374372836045675,7.34203908350162,4.12941916060941,5.28662011321762,4.85060802737769,5.4943086111317,3.28181534390519,5.93195760832494,-1.86431652701477,5.5570994779868,-2.10996236117283,5.32948799251324,8.06589414505475,4.22615454581293,5.30801367123059,-2.22419911705349,0.692824421805027,-2.34587635219716,-3.51753110643755,4.59881617874026,4.29283539466768,1.14707508298238,-0.0957126483757653,4.61957628450047,-0.132904863632655,2.78775179744269,2.81608961430126,-6.88744361938415,4.98953431956495,1.60314177839632,-3.47306742308639,4.49587467197888,4.79841544706795,3.93878990480918,6.59000836854943,-4.36080442730229,-3.64911207387051,2.86243138757417,1.79325600502672,-3.86044494273777,0.169122343369313,3.32962772180502,-0.471710800097569,2.21602457075395,3.55042047837406,5.87032342668395,-1.31643498004028,2.21050060276818,4.60941707049732,3.70881412159075,-0.9488192211494,2.69726559381035,1.94942649967426,0.297201690922237,4.13800824838675,5.30280236232156,3.34788777794218
TCGA.A6.3809.01A.01R.1022.07,4.0597608529514,-0.592940108384536,1.0432331766208,-4.78306365488287,5.73291052570436,3.04639091328698,3.31933534019235,5.35853933155327,1.07177370674467,3.07600681704585,3.57685559284559,-2.42540118399574,3.2339128680551,-5.35341222313166,4.62586240024817,2.68082937504186,5.52978217044845,1.55513176296416,-2.64292603755909,-0.246167501628512,-9.63794768100436,-4.50076457382389,4.64546447042554,3.03319405186096,0.625213548201111,4.77889161154565,6.68639962289835,0.514565171904525,2.80217027014786,1.63609103313328,-6.71783527658137,4.85139693275327,-2.92457594145304,-4.07392110975403,4.54197669096144,0.115665030446281,3.4220918444382,7.26366319445857,-6.78506824783474,-5.68913896064769,1.93538866391797,-0.851087086171054,-7.07152763670644,-1.01717337382268,4.73442241852779,1.50135987560978,-0.257098353263882,3.7596422734186,0.970192441566602,-2.30514011536982,1.15068091071112,5.11387525656673,2.4094843051309,-3.56165270284461,3.83658587505986,2.06254701415355,0.180824635252858,4.11601842433412,5.76851543763928,2.05015197950923
