,Erlotinib,Rapamycin,Sunitinib,Paclitaxel,Cyclopamine,AZ628,Sorafenib,Imatinib,Dasatinib,CMK,Pyrimethamine,GW843682X,Parthenolide,Bortezomib,Roscovitine,Salubrinal,Lapatinib,GSK269962A,Doxorubicin,Etoposide,Gemcitabine,Vinorelbine,Bicalutamide,QS11,Midostaurin,AZD6482,DMOG,Shikonin,Embelin,FH535,Thapsigargin,Bexarotene,Bleomycin,AUY922,Pazopanib,Tipifarnib,AS601245,AICAR,Camptothecin,Vinblastine,Cisplatin,Cytarabine,Docetaxel,Methotrexate,ATRA,Gefitinib,Vorinostat,Nilotinib,RDEA119,Temsirolimus,Bosutinib,Lenalidomide,Axitinib,Elesclomol,PLX4720,GDC0941,AZD8055,SB590885,CCT007093,CCT018159
GSM4277672,4.55655445532009,0.688817634221015,3.59105904071296,-2.61945523981654,6.60387064249762,4.1228648828256,3.84884364466502,4.94565075055648,4.30182603387527,4.36812897848177,3.92310227561853,-2.32129599780651,6.07844627284278,-2.91766840019386,4.76905534887024,3.79802401220554,4.1419813587201,4.10307633800779,-1.70749700999685,1.85038015829748,-2.22634135471574,-4.14303306656901,4.46331881967951,3.73913946337261,0.953571702923251,4.49077273536428,6.54545317449161,0.934732097015099,3.12580867661965,1.91010829184496,-3.30314862057632,5.14098837957768,1.73055530618098,-2.23474353852758,5.10555115898061,1.98585997961561,2.33940464456965,7.6833357180482,-3.38836225649462,-3.5185438645026,3.78435738826308,0.154208268922534,-4.0652557458383,0.422618355431887,5.18557332052809,1.53230675879585,1.1050263725687,3.90870468480242,3.25725745273193,-0.319869147437711,1.74115935920006,5.25115728747139,3.31270207986564,-2.61967527530032,4.73212853147051,2.38029433623987,0.384305046474196,4.4052289378131,5.52862954587651,3.19753756202299
GSM4277673,4.5509695649429,-0.4800795804894,4.06248380992562,-3.29019624378031,6.34696083603281,3.66484573501852,3.88239207135022,4.97032087692456,3.73147327322658,3.69829874330672,4.19385520236609,-2.84911016341478,5.32302789083765,-4.56008811351113,4.86005193303707,3.73528986044739,4.0659237522246,3.95836978798337,-1.85243521220296,1.44911837497414,-2.28154619872888,-4.3775890212409,4.37959680610108,3.49284319572207,1.11192519301673,3.8987209811471,7.65836898164424,0.659134234524181,2.62762954699195,1.78440068590338,-4.03778897304532,5.00622660003621,1.22308611934475,-2.24779564142178,4.92359112612741,2.05543415974304,3.05085938325917,7.84255555694762,-3.81810583794326,-3.93797897928766,3.44024191987014,0.114202942682078,-5.21938049514895,0.42377600784587,4.98886926890926,2.34825312968008,1.01858151948352,4.45070031835247,2.73900535051914,-0.151105709093541,2.54833919684919,5.28681250134467,3.93523964210411,-2.70138228818652,4.69478891762416,2.40301478982972,0.421193003745643,5.00873221178704,5.66972385574804,2.63852955095036
GSM4277674,4.8501614473327,-0.0876568309298751,3.29630043228892,-3.34921240839478,6.46375384171198,3.30002356100605,3.69066530435981,4.83693921760476,2.83621480559535,4.02342205596749,4.45277800664078,-2.25628696784695,5.47898498472305,-4.3751835051126,4.80350229690586,3.77827242116049,4.57187694195888,3.74507312944339,-1.86930665151269,1.87062056212383,-2.33086668838733,-4.09502258651649,4.37507525718479,3.84100156018861,0.791043926784576,4.31223090703385,6.20878761009266,0.589743108971948,2.84187057827237,1.83162974881731,-4.22666527320765,4.60735035204394,1.51232062961241,-2.83138140377671,3.99706551336988,2.073230298433,2.73381489244435,7.93317627838834,-3.79935310897205,-4.555812631222,2.77172082452378,1.02962376517439,-5.43608183674473,0.851254369207515,4.8576727700322,1.89722962098205,1.50738931671967,4.36045495699716,2.40070342845044,-0.481235016673647,3.1192593312187,5.39806331096077,3.58812762057418,-2.791034953971,4.7717440152749,2.17758310680403,0.355066922837161,5.1954119862833,5.5883453081357,2.70929719702955
GSM4277675,4.44491338779996,-0.258411766913307,3.78132834752518,-3.29393575640033,6.57805901399744,3.83324858277569,3.76241779224461,5.10117636322602,3.69285761201367,4.26186750937935,4.72239909883518,-2.44766599633551,5.23055373456775,-4.94715847582546,4.81084367358449,4.08837783913855,4.09309409627118,3.91612653538551,-1.8808511947898,1.31610282725923,-2.33505806531142,-4.34098442280943,4.49774105816224,4.09913349671971,1.30484168327112,4.21789142794932,6.54122225124571,0.79489035921841,2.86014059533134,1.92165162168441,-4.06053066082756,4.84607613434331,1.69066283761419,-2.64849261034809,4.68657014827422,2.15666169439582,3.29625846052648,8.81643768080493,-3.92933750201176,-4.37450635615088,3.54476438942312,0.90685956853923,-4.96150913378839,1.22144999526914,5.0577565540221,1.89493208832247,1.61413441546696,4.5294895314522,2.7922380993237,-1.49909658411455,2.97982953245627,5.49941893057235,3.50128500957338,-2.77053563392803,5.44313445162933,2.29561243016032,0.354775560145703,5.07157907380292,5.605034413043,3.00257807784792
GSM4277676,4.46195037807218,-1.51626816666023,2.17011798873252,-4.34041493210114,6.39987354401968,2.27277308088849,3.73484425947717,5.07883258915187,2.34214828829296,3.55165813232695,4.12053245585282,-3.27149236130974,4.25532994122788,-5.8641406040833,4.68313650022443,3.88282708821039,4.65480806660665,3.73586851812179,-2.1913990318563,0.00934746026103017,-2.94885701140498,-4.66169896891116,4.58619211733453,3.48593031697624,0.692850841160598,3.39212934005582,6.36689095176291,-0.081993889014333,2.68971088074554,2.152902374684,-5.92973210481982,4.7673319450198,-0.616414743020636,-3.49598822971084,4.53667093639198,1.88609150890546,2.99564371624159,7.22186379510376,-5.75553460622719,-5.3116087427484,3.08202814757642,-0.52319819415384,-5.80673773370788,-0.359625901392377,4.70100168306408,1.09625475844118,0.907161754170533,4.00263987375648,0.705827884332802,-2.03224638126652,1.5728996913447,5.10010717182365,3.22173451553672,-3.59016161203779,4.01902499722357,2.15356659194174,0.279703278978269,3.98068539077729,5.65246276691562,2.09749952577357
GSM4277677,4.51833631367706,-0.270521005680115,3.01408223486815,-3.12535717420788,6.41560622680365,3.23470610348732,3.79962223835451,5.08598827553696,3.21771922542758,3.55954045450835,4.32190266296336,-2.58672941757756,5.05501481489694,-5.15743532253663,4.77660250292523,4.02405965521137,4.65796156867408,3.85922361971049,-1.89242418595634,1.55369849214703,-2.45460545914304,-3.98760894028119,4.58711920649853,3.96522285519848,1.25134736994634,3.91263703837266,6.84366646767204,0.286998217899832,3.28038426422891,2.5341002092881,-3.11858440908989,5.29097295837551,2.34955268138288,-2.20804250135269,4.84940459839155,2.04164155269476,3.29650985814172,8.00040018428387,-4.06100105487763,-4.07293692002001,3.46621300320134,0.430913744588921,-4.86977068359441,0.986008890243475,4.86773886756703,1.37243094495208,1.14084477432544,4.28822917495804,2.74456328983927,-0.740079183969723,2.54911959412313,5.22290897905689,3.41748492589682,-2.98691417195638,5.10284271941605,2.24235571266032,0.384401029862246,4.99334757342801,5.63385233619045,2.86797632069141
GSM4277678,4.77552141696436,-0.281849377950369,3.03430879727412,-2.36023155305776,6.38696879972307,2.83822544665513,3.96572768731207,4.91824538671614,0.894127398286724,3.81135549912076,4.61694810241034,-1.81273369228056,5.04858506911578,-5.54893193992705,4.86192350306033,4.18596059744647,4.56767545404687,3.52537977979441,-1.90330529937193,1.70564710634806,-2.43092994000693,-3.66865554663878,4.55813463828985,4.03703341532046,0.228492376924971,2.65571294245337,6.25685274122752,0.0319423962437604,2.89593502244522,2.41148019870619,-3.79765659656221,4.67395744156791,1.37020490685937,-2.33982327721651,4.3823293054932,2.21732847523705,3.18589842991643,8.09946582162019,-4.18810390465018,-4.23537101789303,3.29220569310789,1.1407962298778,-5.18251734975847,0.872082673118543,4.87109866798538,1.86271577647936,1.4299867735895,3.94132331786059,2.73800950854488,-1.59149715821068,2.95304155255204,5.20784830946315,3.40589251899183,-2.93001005195952,4.62252189309095,1.99280215639903,0.304628005172611,5.21182140456083,5.57365382450626,3.95946450764519
GSM4277679,4.40677773528734,0.141969186310378,3.77350382897022,-1.92757262166955,6.48243892062945,3.01445736389102,3.98062770724492,4.84571706094132,0.385395037682127,3.89137035739372,4.77457981261033,-1.20238341990566,5.23174167369467,-5.63722113323912,4.81248463620752,4.11361716145083,4.18235266026543,3.52690470137614,-1.70976264202365,2.83467207325127,-2.26043692591405,-3.28055692816947,4.48164748889989,4.15583565090922,0.0340589802209683,2.90929192978764,6.03085933679733,0.174764361172425,2.76663781800342,2.09953684472888,-3.52544125701944,4.32547766122078,1.59223832554896,-2.71799013448116,4.30851977331454,2.1923854660077,3.02965579116774,8.32661509407829,-3.67957126459565,-4.05698247883802,3.33285466023279,0.763517182531869,-5.18992593413211,1.34485256916838,5.6318333888237,1.93588630942756,1.27832976133637,4.04110315219121,2.04810975634002,-2.23508811033919,2.74646461242133,5.47772190714737,3.29840526283046,-3.22874322170623,5.04666522123262,1.98532755667338,0.312296009010975,5.28362715835368,5.52219018369309,3.91191057735099
GSM4277680,4.51143504174088,0.0542975843587978,3.82804324062229,-2.99185097699571,6.50497529611394,2.67773154760941,3.961444350134,4.96344916888385,2.68531684813699,3.62256086875669,4.88020403898808,-2.49427436741845,5.03742661033452,-5.10441444835637,4.88499001409198,4.37335553995328,4.48259823086623,3.55701009913771,-2.05980897323035,1.46266996706771,-2.40409970730707,-4.01453573184985,4.46426724391815,3.72470138613684,0.583433391324201,4.12203070980368,6.89390048110703,0.086335598921691,2.71752361319044,1.76286764756301,-4.65035316077783,4.68475780345141,1.06783173736687,-2.89165805044043,4.62117003998337,2.20183591191768,3.32536691557073,8.96783488674608,-3.34835281715652,-3.60597926479369,4.07341113770693,0.734425408339272,-5.41600740311412,1.70252039558646,5.77217711520905,2.73327903699119,1.35842983768505,4.72898782245189,1.29872774209562,-0.0316831162268816,3.44151265425657,5.69407836287912,3.4647758138323,-2.84172574812974,5.2501181357452,2.25448847295192,0.377153672107086,5.46102997389434,5.56555815263806,3.19425504931443
GSM4277681,4.22933819331005,-0.252732645194634,3.95904823732389,-2.59922555741961,6.38903163231411,3.24980119159993,3.73348189617811,5.03750289817221,2.29334787939727,3.53420064388662,4.36141205267197,-2.2622720678799,4.95151311032142,-5.52532359589904,4.83074583702313,3.82729904962261,3.92986331030332,3.72489854321097,-1.86144409828443,1.78171155869673,-2.46240169435484,-3.68868530462061,4.55207025331346,3.52653088987496,0.501736175189314,3.59248185026646,7.11231786157452,0.253338422214961,2.87565816084044,1.80973138911466,-4.00180486200101,4.50242622943432,2.34093764222451,-1.83541431825467,4.5635897219746,2.07164620804615,3.12692144952975,8.40388801908616,-3.89890680563021,-3.69890465510978,3.38912593832205,0.375995281744961,-5.26622023234375,1.29358106542383,5.74338663149073,2.57273470939916,1.16351889218121,4.48273278278045,2.71809134955714,-0.78103308046995,2.84073674763627,5.51005290418258,3.43778634499662,-2.451792720347,5.1648268474287,2.34733425077292,0.40300529429694,5.5445756944103,5.60051896239572,3.81003118146371
GSM4277682,4.45410184900806,-0.244092933523781,3.41148139044207,-2.75457924244462,6.56750951910211,2.70949643974513,4.0101044116801,4.73736234174183,-0.166269066947255,3.71245310147985,4.8723232626413,-1.72810858167726,4.92182261563604,-5.80752687032486,4.81717290721853,4.21804480891816,4.03156592693828,3.4261988626606,-1.61892413387817,3.08318160485134,-1.96392497689921,-3.36034240687783,4.41917515736676,4.4270560338864,0.0894311326613568,2.70807612364546,5.91646194924428,-0.250984537686684,2.95445293841158,2.21724297354578,-3.0355294204062,4.33933343764857,2.6898119268281,-2.57332702909542,4.19950471788284,2.16135344157736,3.23346080575893,8.54440294370642,-3.05756763481311,-3.98907591151789,3.75000505718478,0.991545383885044,-5.31479695376864,1.36177804677205,5.49655020678007,2.26506185045217,1.68564676598239,4.35298581362038,1.66377034840455,-1.28342538034152,3.13249839839027,5.5318440003234,3.61679886946973,-3.46716125435391,5.56398820112343,2.07878964762212,0.41294668112361,5.62783030971209,5.5429137357167,3.53170029115014
GSM4277683,4.81226379483147,0.142300601848252,3.73591068703017,-2.41645425908869,6.5185543523955,2.44740924489376,3.85804999653752,4.83189110353227,1.78235356499465,3.86642764251453,4.57022771748758,-1.77980416909806,4.91255150344076,-5.2432156678667,4.84553288968752,4.0131064035713,4.28174880387878,3.65290559673778,-1.79693996415114,2.09665571934611,-2.33209873081874,-3.60759328313422,4.47144535058778,4.00346970510545,0.462562362764025,3.28821925552219,6.87311001907889,0.124955526599592,2.89429969777071,2.24483311087467,-3.77148376530693,4.65076016812663,1.57684938980134,-2.49575633503684,4.44638467876848,2.13201106111516,3.11592776828863,8.61159908701621,-3.60848233250361,-3.63447878290228,3.56098836599427,1.19057735640064,-5.14638632440789,1.36859046220186,5.33214705812831,1.86223114240613,1.45932282032265,4.24637554140191,1.74661315922872,-0.659541335045658,3.07992827455067,5.41467845261724,3.67502901233628,-2.77448772546653,4.89791148369572,2.19075148448821,0.412565411003825,4.69720017219107,5.60043593284965,3.74875579837474
GSM4277684,4.92989583655581,-0.394359786533441,4.24116678573983,-2.45698425546541,6.48771595877224,2.64162887163285,3.70446235992394,5.02065333993769,4.25994192335203,3.71424057313866,4.15432158921141,-2.39460484676543,4.88962860660536,-4.81848868768273,4.82000609662901,3.58432280445453,4.22328292580748,4.05909823972979,-1.62402722428823,2.02759721530354,-2.20010255548654,-3.65305517595979,4.52589775885801,3.71217864312578,1.65018619892432,4.31474725501816,8.21519827167398,0.476367990542283,3.28747966529232,2.33595616026001,-2.94757333627386,5.20157113611559,2.46988470374276,-1.96833129786043,5.19806639592487,2.02950356071952,3.23781121659257,8.3945823588035,-3.32213044553795,-2.92657933291299,3.96712752787147,1.08454854827127,-4.7439175905081,0.884237579895048,5.36265524469002,1.95524244501484,1.38002857423159,4.45119496005144,2.26634608891789,0.638383117427525,3.13367060922257,5.39411027781764,4.09149342033952,-1.88452997160987,5.20020379620822,2.51305557303594,0.51511470157415,4.15633737790844,5.71006541893391,3.69750096085237
GSM4277685,5.02457030794183,0.212252033343347,4.30770500383576,-2.1895433746804,6.54840017824048,2.87776878670757,3.82117451131417,4.94430194072689,3.70155385415793,3.67913305205664,4.27468892790972,-1.91015917956356,5.13921528266227,-4.13801286634548,4.87556276306341,3.8318680725156,4.17045762449854,3.99788380771401,-1.53653879678637,2.4785328095384,-1.96735096838236,-3.38386019820777,4.49920230897127,4.02249612327457,1.32031346092661,4.23074061250087,8.21887047499332,0.396500830001902,3.29368421175847,2.32972461406357,-2.90731323114946,5.15603322630797,2.41561839116685,-1.94650173094659,5.12490501068207,2.16902502268744,3.22473391393647,8.49047903649313,-2.72522324059982,-2.50211650040317,4.04519564312468,1.50055648909585,-4.26807826632159,1.04923568913571,5.60804740214166,1.89859235211558,1.46150336485715,4.40760405801765,2.21420652751774,0.325193097423039,2.89437312835654,5.34700671001465,4.01825144342027,-1.80562283846132,4.8902704888334,2.47514375578231,0.533069363871232,4.14960024152339,5.66961891155578,4.09359521793017
GSM4277686,4.67879636686722,0.340141065181456,3.67926388727877,-2.43996207423789,6.5454698583471,2.90432588403866,3.81116319710539,4.80597133010258,1.26372376619818,3.8828112573444,4.57594095167353,-1.69720550075007,5.2733159097339,-4.98651690461438,4.834953996207,4.06183073513361,4.13984302158594,3.68103545065158,-1.8777615907639,1.8298037774788,-2.30460693117749,-3.86456707295775,4.51387995717434,3.92180788478137,0.380502270269062,3.70095239848653,6.13952867834139,0.0797238012508839,2.83222361061879,1.98924339277312,-3.99637424142122,4.64537658291048,1.59091195485688,-2.30054136407345,4.36777127500487,2.13409996306494,3.16182845203478,8.13115019811559,-3.79230731684782,-3.73532860065225,3.38991704512913,0.957331226471484,-5.19537947610496,1.26117755881355,5.04760871549431,2.0128289578215,1.38597182438901,4.19966485774978,2.06907249244803,-0.882591098916665,2.90978875867862,5.4865801691323,3.49689103382517,-3.26050438488067,5.00773758087048,2.12786833262416,0.353134668584786,5.11096803340241,5.54777780550194,3.59029380304028
GSM4277687,4.97019190868572,-0.423412096428459,2.71460947565883,-3.04483536200908,6.34979184677828,2.49113963319209,3.91608697190746,5.17912045212699,2.54242161510513,3.71123297634329,4.5431711774839,-2.34054366909151,4.51201623490959,-5.67379853239845,4.79176956316226,4.15596454100227,4.89819211672433,3.60085106902337,-2.16735255025985,1.19373864521372,-2.79050091318378,-4.18264443658278,4.55261813264822,3.57559524894491,0.635480068379964,3.18630990128379,6.04706014803246,-0.0223525076066782,2.7927681891167,2.05123365967891,-4.96831779134471,4.86685806112502,0.538002049342044,-3.57016956738611,4.51451039172701,2.10982742177868,3.1256133658531,7.64093974947373,-4.60521158416385,-4.65913663768563,3.18486430440621,1.033406093003,-5.35655549178441,0.722367773694003,5.13010564360124,1.98203620690868,1.15856082496016,4.25418295844544,1.93680636632442,-1.50060778583495,3.03552839922617,5.4066139010378,3.39441453747781,-2.74492040316357,4.399330451304,2.02260505367066,0.283589212973831,4.66935195512307,5.61083517521639,2.80171632976018
